2015-07-29 17:41:41,544 - INFO  [main:QuorumPeerConfig@334] - Defaulting to majority quorums
2015-07-29 23:44:22,511 - ERROR [CommitProcessor:1:NIOServerCnxn@180] - Unexpected Exception: 
2015-07-29 23:44:22,537 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2004c with negotiated timeout 10000 for client /10.10.34.27:32780
2015-07-29 23:44:22,728 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.25:33586
2015-07-29 23:44:22,729 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.25:33586; will be dropped if server is in r-o mode
2015-07-29 23:44:22,744 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.29:39380; will be dropped if server is in r-o mode
2015-07-29 23:44:22,823 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.26:49184
2015-07-29 23:44:23,135 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 23:44:23,152 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.33:56543
2015-07-29 23:44:23,152 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.33:56543; will be dropped if server is in r-o mode
2015-07-29 23:44:23,154 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20050 with negotiated timeout 10000 for client /10.10.34.33:56543
2015-07-29 23:44:23,600 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.26:49184 which had sessionid 0x14ed93111f2004f
2015-07-29 23:44:23,674 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.38:58616
2015-07-29 23:44:24,081 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20052 with negotiated timeout 10000 for client /10.10.34.42:34153
2015-07-29 23:44:28,249 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.15:34840
2015-07-29 23:44:28,901 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 23:44:28,903 - ERROR [CommitProcessor:1:NIOServerCnxn@180] - Unexpected Exception: 
2015-07-29 23:50:39,065 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.29:39380 which had sessionid 0x14ed93111f2004e
2015-07-29 23:50:40,396 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.42:34153 which had sessionid 0x14ed93111f20052
2015-07-29 23:50:42,027 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 23:50:42,027 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 23:50:42,028 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:49244 which had sessionid 0x14ed93111f20038
2015-07-29 23:52:05,708 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:50059
2015-07-29 23:52:05,708 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:50059; will be dropped if server is in r-o mode
2015-07-29 23:52:05,812 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.12:45611; will be dropped if server is in r-o mode
2015-07-29 23:52:05,913 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.13:37204
2015-07-29 23:52:05,914 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:37205; will be dropped if server is in r-o mode
2015-07-29 23:52:08,433 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.19:33436
2015-07-29 23:52:08,530 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2005a with negotiated timeout 10000 for client /10.10.34.20:56410
2015-07-29 23:52:10,090 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.39:42872
2015-07-29 23:52:10,091 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.39:42872; will be dropped if server is in r-o mode
2015-07-29 23:52:10,093 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20060 with negotiated timeout 10000 for client /10.10.34.39:42872
2015-07-29 23:55:41,776 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.33:56547; will be dropped if server is in r-o mode
2015-07-29 23:55:41,778 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20061 with negotiated timeout 10000 for client /10.10.34.33:56547
2015-07-29 23:58:39,094 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.33:56547 which had sessionid 0x14ed93111f20061
2015-07-30 11:31:21,368 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 11:33:27,303 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20063 with negotiated timeout 10000 for client /10.10.34.11:37886
2015-07-30 11:35:01,607 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.35:37972; will be dropped if server is in r-o mode
2015-07-30 13:34:16,524 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:45242
2015-07-30 13:34:16,524 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:45242; will be dropped if server is in r-o mode
2015-07-30 13:34:16,525 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20065 with negotiated timeout 20000 for client /10.10.34.11:45242
2015-07-30 13:47:25,927 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:45997
2015-07-30 13:47:25,928 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:45997; will be dropped if server is in r-o mode
2015-07-30 14:00:30,686 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:45997 which had sessionid 0x14ed93111f20066
2015-07-30 14:08:43,912 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:47284
2015-07-30 14:08:43,929 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:47285
2015-07-30 14:08:43,930 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:47285; will be dropped if server is in r-o mode
2015-07-30 14:08:43,930 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:47285
2015-07-30 14:08:43,931 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20068 with negotiated timeout 20000 for client /10.10.34.11:47285
2015-07-30 14:12:34,855 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:47486 which had sessionid 0x14ed93111f20069
2015-07-30 14:15:28,395 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:47687
2015-07-30 14:15:28,397 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2006a with negotiated timeout 20000 for client /10.10.34.11:47687
2015-07-30 14:15:28,413 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:47688; will be dropped if server is in r-o mode
2015-07-30 14:15:28,413 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:47688
2015-07-30 14:15:28,425 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:47689; will be dropped if server is in r-o mode
2015-07-30 14:15:28,426 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2006c with negotiated timeout 10000 for client /10.10.34.11:47689
2015-07-30 14:16:15,460 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:47687 which had sessionid 0x14ed93111f2006a
2015-07-30 14:16:49,936 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:47778; will be dropped if server is in r-o mode
2015-07-30 14:16:49,955 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2006e with negotiated timeout 20000 for client /10.10.34.11:47779
2015-07-30 14:26:08,622 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:47778 which had sessionid 0x14ed93111f2006d
2015-07-30 14:26:08,623 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:28:50,954 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:48508; will be dropped if server is in r-o mode
2015-07-30 14:28:50,983 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:48510
2015-07-30 14:37:11,869 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:48975
2015-07-30 14:37:11,899 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20075 with negotiated timeout 10000 for client /10.10.34.11:48977
2015-07-30 14:37:45,784 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:40:17,917 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:49149
2015-07-30 14:41:31,758 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:42:40,451 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20077 with negotiated timeout 20000 for client /10.10.34.11:49345
2015-07-30 14:42:40,474 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:49346; will be dropped if server is in r-o mode
2015-07-30 14:42:40,475 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20078 with negotiated timeout 20000 for client /10.10.34.11:49346
2015-07-30 14:44:02,806 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:49345 which had sessionid 0x14ed93111f20077
2015-07-30 14:47:15,834 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:49800; will be dropped if server is in r-o mode
2015-07-30 14:47:15,857 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:49801
2015-07-30 14:47:15,857 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:49801; will be dropped if server is in r-o mode
2015-07-30 14:47:15,857 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:49801
2015-07-30 14:48:55,902 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:48:55,903 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:52:21,247 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:52:21,248 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.19:33436 which had sessionid 0x14ed93111f20059
2015-07-30 14:52:21,355 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.20:56410 which had sessionid 0x14ed93111f2005a
2015-07-30 14:52:21,804 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.28:52117 which had sessionid 0x14ed93111f2005b
2015-07-30 14:52:21,860 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:52:21,906 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d
2015-07-30 14:52:22,005 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:52:22,005 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.30:38562 which had sessionid 0x14ed93111f2005e
2015-07-30 14:52:25,063 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.13:37204 which had sessionid 0x14ed93111f20056
2015-07-30 14:52:36,475 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:50276
2015-07-30 14:52:36,476 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:50276; will be dropped if server is in r-o mode
2015-07-30 14:52:36,477 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2007c with negotiated timeout 10000 for client /10.10.34.11:50276
2015-07-30 14:52:36,576 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.12:45638
2015-07-30 14:52:36,576 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.12:45638; will be dropped if server is in r-o mode
2015-07-30 14:52:36,576 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.12:45638
2015-07-30 14:52:36,680 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:37213; will be dropped if server is in r-o mode
2015-07-30 14:53:05,405 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:50283
2015-07-30 14:53:21,340 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:50286
2015-07-30 14:53:21,342 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20080 with negotiated timeout 20000 for client /10.10.34.11:50286
2015-07-30 15:00:24,788 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:50299
2015-07-30 15:00:24,823 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:50301
2015-07-30 15:00:24,825 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20082 with negotiated timeout 10000 for client /10.10.34.11:50301
2015-07-30 15:03:32,739 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 15:13:41,863 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 15:13:41,967 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 15:13:49,945 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:50356; will be dropped if server is in r-o mode
2015-07-30 15:13:49,946 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:50358
2015-07-30 15:23:21,827 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:50402
2015-07-30 15:25:20,819 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 15:25:20,819 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:50356 which had sessionid 0x14ed93111f20083
2015-07-30 15:25:20,820 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 15:30:02,275 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:50572
2015-07-30 15:30:31,032 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 15:32:24,910 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f20089 with negotiated timeout 10000 for client /10.10.34.12:45649
2015-07-30 15:32:24,911 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2008b with negotiated timeout 10000 for client /10.10.34.12:45651
2015-07-30 15:35:03,615 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.13:37231
2015-07-30 15:35:03,616 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:37231; will be dropped if server is in r-o mode
2015-07-30 15:35:03,818 - INFO  [CommitProcessor:1:ZooKeeperServer@595] - Established session 0x14ed93111f2008d with negotiated timeout 10000 for client /10.10.34.15:34846
